"time","stage"
354480.000012,-0.755710729
354539.999988,-0.756328012
354600,-0.755470903
354660.000012,-0.753866437
354719.999988,-0.752076279
354780,-0.750736474
354840.000012,-0.749529776
354899.999988,-0.747899178
354960,-0.745615316
355020.000012,-0.742394156
355079.999988,-0.738395608
355140,-0.734019773
355200.000012,-0.729218255
355259.999988,-0.723997759
355320,-0.718755901
355380.000012,-0.71382955
355439.999988,-0.709830685
355500,-0.707372411
355560.000012,-0.706205636
355619.999988,-0.70588849
355680,-0.706066614
355740.000012,-0.706318528
355799.999988,-0.706646691
355860,-0.707224683
355920.000012,-0.708023595
355979.999988,-0.708996795
356040,-0.710239564
356100.000012,-0.711852592
356159.999988,-0.713721878
356220,-0.715822786
356280.000012,-0.718139726
356339.999988,-0.720494029
356400,-0.723408211
356460.000012,-0.727293973
356519.999988,-0.73151815
356580,-0.735500074
356640.000012,-0.737899525
356699.999988,-0.737419839
356760,-0.734870202
356820.000012,-0.731323873
356879.999988,-0.728189151
356940,-0.726981564
357000.000012,-0.726977838
357059.999988,-0.727011766
357120,-0.726270864
357180.000012,-0.723771088
357239.999988,-0.719978754
357300,-0.715849256
357360.000012,-0.711378759
357419.999988,-0.70675646
357480,-0.702264424
357540.000012,-0.697832577
357599.999988,-0.694651014
357660,-0.693793739
357720.000012,-0.694357293
357779.999988,-0.695420743
357840,-0.69518711
357900.000012,-0.69178352
357959.999988,-0.686499996
358020,-0.681151103
358080.000012,-0.677253834
358139.999988,-0.676548144
358200,-0.67836558
358260.000012,-0.681198241
358319.999988,-0.684889834
358380,-0.689031553
358440.000012,-0.692935683
358499.999988,-0.696349384
358560,-0.697739692
358620.000012,-0.695628971
358679.999988,-0.691026007
358740,-0.6852646
358800.000012,-0.679881731
358859.999988,-0.676598586
358920,-0.674870805
358980.000012,-0.673545647
359039.999988,-0.672220958
359100,-0.670299731
359160.000012,-0.667756129
359219.999988,-0.66493703
359280,-0.661289253
359340.000012,-0.656354069
359399.999988,-0.650528426
359460,-0.644172656
359520.000012,-0.638285132
359579.999988,-0.633869621
359640,-0.630398033
359700.000012,-0.627181927
359759.999988,-0.623272565
359820,-0.617668507
359880.000012,-0.611061695
359939.999988,-0.604480862
360000,-0.598759335
360060.00012,-0.594793356
360119.99988,-0.592361513
360180,-0.59086082
360240.00012,-0.590032705
360299.99988,-0.589547443
360360,-0.589197502
360420.00012,-0.588843833
360479.99988,-0.588267245
360540,-0.587257156
360600.00012,-0.585577335
360659.99988,-0.583070286
360720,-0.579596631
360780.00012,-0.575026689
360839.99988,-0.569641947
360900,-0.563913949
360960.00012,-0.557943022
361019.99988,-0.551903311
361080,-0.546288766
361140.00012,-0.541441567
361199.99988,-0.538093766
361260,-0.536964598
361320.00012,-0.537514809
361379.99988,-0.538933938
361440,-0.540654131
361500.00012,-0.541946534
361559.99988,-0.542714505
361620,-0.543209926
361680.00012,-0.542886916
361739.99988,-0.541296588
361800,-0.538840472
361860.00012,-0.53585524
361919.99988,-0.533188742
361980,-0.531764373
362040.00012,-0.530852497
362099.99988,-0.529418201
362160,-0.52682562
362220.00012,-0.522292474
362279.99988,-0.515971758
362340,-0.508512882
362400.00012,-0.499573117
362459.99988,-0.488959713
362520,-0.477473205
362580.00012,-0.465804644
362639.99988,-0.45534352
362700,-0.447515543
362760.00012,-0.441643491
362819.99988,-0.436646146
362880,-0.431684716
362940.00012,-0.425733488
362999.99988,-0.419053699
363060,-0.412395033
363120.00012,-0.405637085
363179.99988,-0.398767499
363240,-0.392183242
363300.00012,-0.386095136
363359.99988,-0.381278139
363420,-0.378532754
363480.00012,-0.377242475
363539.99988,-0.376524461
363600,-0.375739043
363660.00012,-0.374114569
363719.99988,-0.371667096
363780,-0.368798724
363840.00012,-0.365200774
363899.99988,-0.360659278
363960,-0.355645236
364020.00012,-0.350584086
364079.99988,-0.346264412
364140,-0.343513251
364200.00012,-0.341924324
364259.99988,-0.340794925
364320,-0.339672906
364380.00012,-0.338004682
364439.99988,-0.335683568
364500,-0.33282475
364560.00012,-0.329180895
364619.99988,-0.324554917
364680,-0.319077959
364740.00012,-0.312919092
364799.99988,-0.306385094
364860,-0.299821294
364920.00012,-0.29326517
364979.99988,-0.286715317
365040,-0.280163288
365100.00012,-0.273566008
365159.99988,-0.267148799
365220,-0.261150977
365280.00012,-0.255676537
365339.99988,-0.250871934
365400,-0.246584402
365460.00012,-0.242502206
365519.99988,-0.238810794
365580,-0.235568679
365640.00012,-0.232439056
365699.99988,-0.229231853
365760,-0.224922813
365820.00012,-0.218589912
365879.99988,-0.210876869
365940,-0.202494116
366000.00012,-0.194888995
366059.99988,-0.189528827
366120,-0.18549092
366180.00012,-0.181521678
366239.99988,-0.176212831
366300,-0.168073418
366360.00012,-0.157899518
366419.99988,-0.147050524
366480,-0.136483972
366540.00012,-0.127252579
366599.99988,-0.1193442
366660,-0.112341496
366720.00012,-0.106128703
366779.99988,-0.100566533
366840,-0.095559426
366900.00012,-0.090962449
366959.99988,-0.086918781
367020,-0.08348913
367080.00012,-0.080130951
367139.99988,-0.0763835
367200,-0.071352143
367260.00012,-0.064153015
367319.99988,-0.055419356
367380,-0.046080489
367440.00012,-0.036898015
367499.99988,-0.028772385
367560,-0.02162848
367620.00012,-0.014983055
367679.99988,-0.009039054
367740,-0.003928293
367800.00012,0.00071921
367859.99988,0.005164608
367920,0.009929102
367980.00012,0.01565066
368039.99988,0.02180484
368100,0.027533053
368160.00012,0.032833733
368219.99988,0.037517774
368280,0.041228691
368340.00012,0.04405558
368399.99988,0.044739032
368460,0.042133582
368520.00012,0.03771582
368579.99988,0.033167092
368640,0.030643245
368700.00012,0.032422356
368759.99988,0.037628813
368820,0.044541704
368880.00012,0.052208457
368939.99988,0.059455544
369000,0.066023286
369060.00012,0.072192012
369119.99988,0.077517316
369180,0.081528916
369240.00012,0.084687469
369299.99988,0.087670134
369360,0.090547452
369420.00012,0.093620972
369479.99988,0.097286751
369540,0.101515065
369600.00012,0.107698375
369659.99988,0.117079588
369720,0.128288576
369780.00012,0.139793281
369839.99988,0.149317468
369900,0.154495809
369960.00012,0.156427786
370019.99988,0.156976114
370080,0.157581719
370140.00012,0.159912053
370199.99988,0.163756462
370260,0.168276582
370320.00012,0.173427014
370379.99988,0.179044529
370440,0.185082563
370500.00012,0.191653909
370559.99988,0.198457645
370620,0.205154996
370680.00012,0.211778256
370739.99988,0.218382052
370800,0.225026318
370860.00012,0.231810654
370919.99988,0.238549867
370980,0.244985385
371040.00012,0.251042302
371099.99988,0.256632149
371160,0.261690252
371220.00012,0.266250358
371279.99988,0.270156141
371340,0.273284859
371400.00012,0.275910629
371459.99988,0.278357637
371520,0.281017875
371580.00012,0.284304562
371639.99988,0.288221315
371700,0.292668959
371760.00012,0.297612899
371819.99988,0.302952121
371880,0.308763856
371940.00012,0.315157034
371999.99988,0.322006145
372060,0.32921809
372120.00012,0.336668794
372179.99988,0.34410809
372240,0.351732461
372300.00012,0.359693391
372359.99988,0.367500783
372420,0.374734086
372480.00012,0.380604979
372539.99988,0.384325835
372600,0.386486214
372660.00012,0.387945658
372719.99988,0.389380855
372780,0.391592624
372840.00012,0.394513166
372899.99988,0.397708293
372960,0.401387929
373020.00012,0.405656282
373079.99988,0.410172116
373140,0.414685678
373200.00012,0.418486916
373259.99988,0.420838566
373320,0.42213183
373380.00012,0.422956528
373439.99988,0.423800595
373500,0.425227576
373560.00012,0.427076357
373619.99988,0.428915073
373680,0.430669192
373740.00012,0.432241359
373799.99988,0.433387214
373860,0.433918253
373920.00012,0.433656357
373979.99988,0.432396801
374040,0.430235481
374100.00012,0.427478294
374159.99988,0.42404283
374220,0.419907516
374280.00012,0.415685214
374339.99988,0.411982094
374400,0.409540107
374460.00012,0.409152318
374519.99988,0.41059968
374580,0.413343876
374640.00012,0.417343468
374699.99988,0.422373898
374760,0.428183197
374820.00012,0.434721799
374879.99988,0.441071135
374940,0.446408137
375000.00012,0.451147268
375059.99988,0.455720273
375120,0.461316026
375180.00012,0.469101997
375239.99988,0.478213571
375300,0.487579182
375360.00012,0.4956775
375419.99988,0.500941487
375480,0.504205452
375540.00012,0.506717984
375599.99988,0.509647206
375660,0.514306545
375720.00012,0.520041062
375779.99988,0.525660884
375840,0.530714068
375900.00012,0.534590883
375959.99988,0.537252621
376020,0.539087179
376080.00012,0.539542206
376139.99988,0.538183361
376200,0.535664661
376260.00012,0.532638358
376319.99988,0.530355667
376380,0.530080131
376440.00012,0.531336904
376499.99988,0.53336266
376560,0.535267711
376620.00012,0.536070593
376679.99988,0.536228837
376740,0.53647994
376800.00012,0.53738287
376859.99988,0.539555984
376920,0.542615642
376980.00012,0.545897789
377039.99988,0.549090189
377100,0.551804889
377160.00012,0.55400501
377219.99988,0.55586945
377280,0.557122255
377340.00012,0.557554737
377399.99988,0.557395714
377460,0.556843555
377520.00012,0.556456227
377579.99988,0.556798354
377640,0.557567737
377700.00012,0.558355014
377759.99988,0.558659895
377820,0.557941273
377880.00012,0.556516253
377939.99988,0.55488978
378000,0.553403638
378060.00012,0.552452566
378119.99988,0.551956832
378180,0.551653253
378240.00012,0.551564765
378299.99988,0.55166956
378360,0.551854178
378420.00012,0.5520677
378479.99988,0.552048507
378540,0.55153585
378600.00012,0.550683058
378659.99988,0.549704022
378720,0.548831633
378780.00012,0.54832696
378839.99988,0.548115255
378900,0.548030752
378960.00012,0.548008003
379019.99988,0.547963979
379080,0.547904813
379140.00012,0.547885625
379199.99988,0.547894363
379260,0.54792093
379320.00012,0.548010224
379379.99988,0.548218685
379440,0.548587155
379500.00012,0.549162193
379559.99988,0.549992811
379620,0.551111746
379680.00012,0.552569864
379739.99988,0.554412447
379800,0.556605428
379860.00012,0.559085297
379919.99988,0.561810531
379980,0.564726936
380040.00012,0.567768955
380099.99988,0.570879454
380160,0.57397661
380220.00012,0.576975762
380279.99988,0.579856592
380340,0.582619945
380400.00012,0.585238119
380459.99988,0.587688667
380520,0.589962249
380580.00012,0.592040051
380639.99988,0.593916056
380700,0.595579338
380760.00012,0.596962133
380819.99988,0.597979517
380880,0.598550328
380940.00012,0.598574517
380999.99988,0.597976444
381060,0.596669105
381120.00012,0.594511454
381179.99988,0.591424154
381240,0.58726165
381300.00012,0.581840916
381359.99988,0.575388207
381420,0.568096216
381480.00012,0.559864492
381539.99988,0.55078124
381600,0.540352292
381660.00012,0.528131019
381719.99988,0.515113933
381780,0.502433342
381840.00012,0.49131662
381899.99988,0.483075258
381960,0.47739666
382020.00012,0.473461507
382079.99988,0.471113927
382140,0.469964832
382200.00012,0.469734601
382259.99988,0.470417099
382320,0.470997608
382380.00012,0.470534961
382439.99988,0.469426149
382500,0.46808455
382560.00012,0.467601178
382619.99988,0.469093533
382680,0.471599812
382740.00012,0.473875533
382799.99988,0.474571905
382860,0.472285371
382920.00012,0.467572821
382979.99988,0.46148699
383040,0.45477752
383100.00012,0.448321503
383159.99988,0.442078131
383220,0.435706582
383280.00012,0.429241993
383339.99988,0.422685642
383400,0.416177741
383460.00012,0.409932533
383519.99988,0.404033154
383580,0.398544817
383640.00012,0.393508862
383699.99988,0.38894571
383760,0.384881563
383820.00012,0.381327206
383879.99988,0.378329344
383940,0.375954116
384000.00012,0.374185885
384059.99988,0.372993142
384120,0.372422898
384180.00012,0.372492431
384239.99988,0.37319691
384300,0.374539826
384360.00012,0.376327638
384419.99988,0.378270166
384480,0.380296006
384540.00012,0.382302624
384599.99988,0.383982399
384660,0.385099971
384720.00012,0.38522962
384779.99988,0.383956997
384840,0.381531899
384900.00012,0.378356272
384959.99988,0.374721954
385020,0.370993346
385080.00012,0.367223792
385139.99988,0.363301636
385200,0.359427013
385260.00012,0.355773357
385319.99988,0.352166988
385380,0.348428009
385440.00012,0.344304563
385499.99988,0.339502555
385560,0.334180988
385620.00012,0.328649817
385679.99988,0.322957534
385740,0.3171866
385800.00012,0.311523375
385859.99988,0.306061864
385920,0.301066352
385980.00012,0.296802972
386039.99988,0.292987753
386100,0.289185074
386160.00012,0.285153517
386219.99988,0.280605869
386280,0.27532219
386340.00012,0.269227965
386399.99988,0.26204049
386460,0.253502192
386520.00012,0.243906876
386579.99988,0.233692352
386640,0.223157933
386700.00012,0.212690167
386759.99988,0.202531231
386820,0.192790664
386880.00012,0.183935727
386939.99988,0.176352141
387000,0.169934042
387060.00012,0.164532815
387119.99988,0.159617449
387180,0.154643717
387240.00012,0.149791928
387299.99988,0.145246198
387360,0.141503983
387420.00012,0.139059422
387479.99988,0.13723297
387540,0.135196424
387600.00012,0.132094212
387659.99988,0.127048269
387720,0.12035906
387780.00012,0.112689626
387839.99988,0.104432413
387900,0.096072295
387960.00012,0.087841444
388019.99988,0.079842808
388080,0.072343557
388140.00012,0.065604871
388199.99988,0.059764383
388260,0.054867106
388320.00012,0.051037624
388379.99988,0.048348882
388440,0.046557808
388500.00012,0.045355677
388559.99988,0.044443258
388620,0.043467452
388680.00012,0.042316758
388739.99988,0.041000369
388800,0.039273221
388860.00012,0.036940832
388919.99988,0.034084353
388980,0.03076941
389040.00012,0.027280114
389099.99988,0.023936582
389160,0.020497028
389220.00012,0.016650418
389279.99988,0.012188056
389340,0.00684512
389400.00012,0.00081817
389459.99988,-0.005506382
389520,-0.012183244
389580.00012,-0.019186894
389639.99988,-0.026225839
389700,-0.033149399
389760.00012,-0.039283667
389819.99988,-0.043983595
389880,-0.04776687
389940.00012,-0.051275324
389999.99988,-0.055278923
390060,-0.060633219
390120.00012,-0.066948724
390179.99988,-0.073505803
390240,-0.080041795
390300.00012,-0.086180425
390359.99988,-0.091850821
390420,-0.097257309
390480.00012,-0.101984717
390539.99988,-0.10566391
390600,-0.108769893
390660.00012,-0.111817387
390719.99988,-0.115517081
390780,-0.120618694
390840.00012,-0.126818903
390899.99988,-0.133522133
390960,-0.140371643
391020.00012,-0.146953334
391079.99988,-0.153100263
391140,-0.158788873
391200.00012,-0.163913805
391259.99988,-0.168361304
391320,-0.172170713
391380.00012,-0.175514385
391439.99988,-0.178259244
391500,-0.180355627
391560.00012,-0.182284361
391619.99988,-0.184515804
391680,-0.187831856
391740.00012,-0.193001968
391799.99988,-0.199796733
391860,-0.207782283
391920.00012,-0.216480493
391979.99988,-0.225343263
392040,-0.234499615
392100.00012,-0.244218689
392159.99988,-0.254678832
392220,-0.266048121
392280.00012,-0.278077608
392339.99988,-0.290424703
392400,-0.302693169
392460.00012,-0.314485516
392519.99988,-0.325789581
392580,-0.336632732
392640.00012,-0.347133865
392699.99988,-0.357437685
392760,-0.36717503
392820.00012,-0.37590143
392879.99988,-0.383290639
392940,-0.388999737
393000.00012,-0.393097035
393059.99988,-0.39584878
393120,-0.397243639
393180.00012,-0.397345507
393239.99988,-0.396476343
393300,-0.394919775
393360.00012,-0.393203981
393419.99988,-0.391896664
393480,-0.390922629
393540.00012,-0.390100366
393599.99988,-0.389421628
393660,-0.388767996
393720.00012,-0.388413842
393779.99988,-0.388836484
393840,-0.389830936
393900.00012,-0.391263707
393959.99988,-0.39357491
394020,-0.39702274
394080.00012,-0.402545337
394139.99988,-0.411028371
394200,-0.421546934
394260.00012,-0.432915978
394319.99988,-0.443834879
394380,-0.452908303
394440.00012,-0.460401417
394499.99988,-0.467061613
394560,-0.473210117
